"ExerciseId","Verdict","PreviousName","CurrentName","PreviousMetadata","CurrentMetadata","ActualFinalDemonstration","ExactCorrection","Reason","FullLoop","Crop","LoopSeam","PlaybackSpeed","Mirroring","Travel","HoldFrame","Equipment"
"504","CORRECTED","Hands-on-Head Posterior-Neck Stretch","Hands-on-Head Posterior-Neck Stretch","name=Hands-on-Head Posterior-Neck Stretch | demand=0 | primary=PosteriorNeckAndSuboccipitalMuscles | secondary=[AnteriorLateralNeckAndHyoidMuscles] | practice=Clinical stretching | motion=NeckStretch | mode=Hold | presentation=Still | holdFrame=50 | side=Continuous | direction=None | blocks=[504:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Hands-on-Head Posterior-Neck Stretch | demand=0 | primary=PosteriorNeckAndSuboccipitalMuscles | secondary=[AnteriorLateralNeckAndHyoidMuscles] | practice=Clinical stretching | motion=NeckStretch | mode=Hold | presentation=Still | holdFrame=50 | side=Continuous | direction=None | blocks=[504:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Hands-on-Head Posterior-Neck Stretch as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"505","CORRECTED","Jaw Side-to-Side Glides","Jaw Side-to-Side Glides","name=Jaw Side-to-Side Glides | demand=0 | primary=CranialMuscles | secondary=[] | practice=Jaw mobility | motion=JawMotion | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Jaw Side-to-Side Glides | demand=0 | primary=CranialMuscles | secondary=[] | practice=Jaw mobility | motion=JawMotion | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Jaw Side-to-Side Glides as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"506","CORRECTED","Jaw Forward Glide and Relax","Jaw Forward Glide and Relax","name=Jaw Forward Glide and Relax | demand=0 | primary=CranialMuscles | secondary=[] | practice=Jaw mobility | motion=JawMotion | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Jaw Forward Glide and Relax | demand=0 | primary=CranialMuscles | secondary=[] | practice=Jaw mobility | motion=JawMotion | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Jaw Forward Glide and Relax as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"507","CORRECTED","Single-Side Knee Raise with Elbow Pull","Single-Side Knee Raise with Elbow Pull","name=Single-Side Knee Raise with Elbow Pull | demand=1 | primary=ScapularGirdle | secondary=[ShoulderAdductorsAndExtensors;ElbowFlexors;HipFlexors;AbdominalWall] | practice=Standing upper-back conditioning | motion=KneeRaiseElbowPull | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenRightThenLeft | direction=None | blocks=[507:ScreenRight:None:False:Full;507:ScreenLeft:None:True:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Single-Side Knee Raise with Elbow Pull | demand=1 | primary=ScapularGirdle | secondary=[ShoulderAdductorsAndExtensors;ElbowFlexors;HipFlexors;AbdominalWall] | practice=Standing upper-back conditioning | motion=KneeRaiseElbowPull | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenRightThenLeft | direction=None | blocks=[507:ScreenRight:None:False:Full;507:ScreenLeft:None:True:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","The complete packaged loop demonstrates Single-Side Knee Raise with Elbow Pull as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"508","CORRECTED","Side-Step with Two-Arm Overhead Reach","Side-Step with Two-Arm Overhead Reach","name=Side-Step with Two-Arm Overhead Reach | demand=1 | primary=ShoulderAbductors | secondary=[ScapularGirdle;HipAbductors;CalfDeepPosteriorLegAndPlantarFoot;AnteriorLateralLowerLegAndDorsalFoot;AbdominalWall] | practice=Standing upper-body conditioning | motion=SideStepOverheadReach | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[508:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Side-Step with Two-Arm Overhead Reach | demand=1 | primary=ShoulderAbductors | secondary=[ScapularGirdle;HipAbductors;CalfDeepPosteriorLegAndPlantarFoot;AnteriorLateralLowerLegAndDorsalFoot;AbdominalWall] | practice=Standing upper-body conditioning | motion=SideStepOverheadReach | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[508:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Incompatible","The complete packaged loop demonstrates Side-Step with Two-Arm Overhead Reach as named.","hardFloorCompatibility: Compatible => Incompatible | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"509","CORRECTED","Split-Stance Lunge Pulse with Overhead Reach","Split-Stance Lunge Pulse with Overhead Reach","name=Split-Stance Lunge Pulse with Overhead Reach | demand=2 | primary=MedialAndDeepKneeExtensors | secondary=[LateralKneeExtensors;GlutealExtensors;CalfDeepPosteriorLegAndPlantarFoot;ShoulderAbductors;AbdominalWall] | practice=Standing bodyweight conditioning | motion=LungePulse | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[509:ScreenLeft:None:False:Full;509:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Split-Stance Lunge Pulse with Overhead Reach | demand=2 | primary=MedialAndDeepKneeExtensors | secondary=[LateralKneeExtensors;GlutealExtensors;CalfDeepPosteriorLegAndPlantarFoot;ShoulderAbductors;AbdominalWall] | practice=Standing bodyweight conditioning | motion=LungePulse | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[509:ScreenLeft:None:False:Full;509:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Incompatible","The complete packaged loop demonstrates Split-Stance Lunge Pulse with Overhead Reach as named.","hardFloorCompatibility: Compatible => Incompatible | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"510","CORRECTED","Clasped-Hands Chest-Opening Forward-Fold Hold","Clasped-Hands Chest-Opening Forward-Fold Hold","name=Clasped-Hands Chest-Opening Forward-Fold Hold | demand=0 | primary=PosteriorThighAndKneeFlexors | secondary=[Chest;ShoulderAdductorsAndExtensors;SpinalExtensors] | practice=Standing bodyweight conditioning | motion=ForwardFold | mode=Hold | presentation=Still | holdFrame=80 | side=Continuous | direction=None | blocks=[510:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Clasped-Hands Chest-Opening Forward-Fold Hold | demand=0 | primary=PosteriorThighAndKneeFlexors | secondary=[Chest;ShoulderAdductorsAndExtensors;SpinalExtensors] | practice=Standing bodyweight conditioning | motion=ForwardFold | mode=Hold | presentation=Still | holdFrame=80 | side=Continuous | direction=None | blocks=[510:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Clasped-Hands Chest-Opening Forward-Fold Hold as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"511","CORRECTED","Lip Pucker","Lip Pucker","name=Lip Pucker | demand=0 | primary=CranialMuscles | secondary=[] | practice=Facial movement exercise | motion=LipPucker | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[511:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Lip Pucker | demand=0 | primary=CranialMuscles | secondary=[] | practice=Facial movement exercise | motion=LipPucker | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[511:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Lip Pucker as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"512","CORRECTED","Standing Upper-Back and Neck Hug Stretch","Standing Upper-Back and Neck Hug Stretch","name=Standing Upper-Back and Neck Hug Stretch | demand=0 | primary=PosteriorNeckAndSuboccipitalMuscles | secondary=[SpinalExtensors;DeepAndIntersegmentalBack] | practice=Standing yoga | motion=NeckStretch | mode=Hold | presentation=Still | holdFrame=72 | side=ScreenRightThenLeft | direction=None | blocks=[512:ScreenRight:None:False:Full;512:ScreenLeft:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Standing Upper-Back and Neck Hug Stretch | demand=0 | primary=PosteriorNeckAndSuboccipitalMuscles | secondary=[SpinalExtensors;DeepAndIntersegmentalBack] | practice=Standing yoga | motion=NeckStretch | mode=Hold | presentation=Still | holdFrame=72 | side=ScreenRightThenLeft | direction=None | blocks=[512:ScreenRight:None:False:Full;512:ScreenLeft:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Standing Upper-Back and Neck Hug Stretch as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"513","CORRECTED","Single-Leg Head Nods","Single-Leg Head Nods","name=Single-Leg Head Nods | demand=1 | primary=PosteriorNeckAndSuboccipitalMuscles | secondary=[AnteriorLateralNeckAndHyoidMuscles;HipAbductors;CalfDeepPosteriorLegAndPlantarFoot] | practice=Vestibular rehabilitation | motion=SingleLegHeadNod | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[513:ScreenLeft:None:False:Full;513:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Single-Leg Head Nods | demand=1 | primary=PosteriorNeckAndSuboccipitalMuscles | secondary=[AnteriorLateralNeckAndHyoidMuscles;HipAbductors;CalfDeepPosteriorLegAndPlantarFoot] | practice=Vestibular rehabilitation | motion=SingleLegHeadNod | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[513:ScreenLeft:None:False:Full;513:ScreenRight:None:True:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Single-Leg Head Nods as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"514","CORRECTED","Symmetric Smile","Symmetric Smile","name=Symmetric Smile | demand=0 | primary=CranialMuscles | secondary=[] | practice=Facial movement exercise | motion=SymmetricSmile | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[514:None:None:False:Full] | sessionMovement=514 | insect=Incompatible | hardFloor=Compatible","name=Symmetric Smile | demand=0 | primary=CranialMuscles | secondary=[] | practice=Facial movement exercise | motion=SymmetricSmile | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[514:None:None:False:Full] | sessionMovement=514 | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Symmetric Smile as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"515","CORRECTED","Mirror One-Eyebrow Isolation Practice","Mirror One-Eyebrow Isolation Practice","name=Mirror One-Eyebrow Isolation Practice | demand=0 | primary=CranialMuscles | secondary=[] | practice=Facial action isolation | motion=OneEyebrowIsolation | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[515:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Mirror One-Eyebrow Isolation Practice | demand=0 | primary=CranialMuscles | secondary=[] | practice=Facial action isolation | motion=OneEyebrowIsolation | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[515:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Mirror One-Eyebrow Isolation Practice as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
